strain,temperature_optimum_C,temperature_minimum,temperature_maximum,ph_optimum,ph_minimum,ph_maximum,salinity_optimum,salinity_minimum,salinity_maximum,oxygen_tolerance
Bacteroidota sp. IGN3 sp016709765,31.039321070764508,12.378510299671744,38.06807896796453,7.189310746619971,5.801826143174997,9.192837978037716,1.0769572181155351,0.196235003248038,3.438107364119772,tolerant
Nitrospirota sp.,32.129481291443966,18.609047162370796,39.106904773582166,7.347051278919245,5.35571346699259,8.913086100074308,2.3128755788305155,1.284125112295489,3.743467430616568,not tolerant
Chloroflexota sp.,34.757722051310324,18.963838324762605,41.97698496202871,8.083208785962906,5.865475533746524,10.653883564376416,0.0,0.0,0.1620536216062422,tolerant
Myxococcota sp.,28.688211371921938,14.88266849519373,35.69549276208287,6.978260293910268,5.511545406010829,8.916761154631072,1.3994937726888916,1.4583915813003592,2.364200148179541,not tolerant
Bacteroidota sp. PHOS-HE28 sp016717305,17.301440782496147,0.1894433094137912,23.381267500390383,6.683526274547268,4.850944204390501,8.84530901059936,0.8469050450300593,0.0,4.3656387724830825,not tolerant
Patescibacteria sp.,35.88810226701282,20.653128070639237,42.153943914672624,6.827300861456218,5.521290009819338,8.28720840183957,2.8905872420345413,2.854733604394392,5.924510749389642,not tolerant
Pseudomonadota sp. Accumulibacter proximus,28.310441107931123,12.213080449739266,35.757345387287266,7.342189115925114,5.555244131884551,9.32963992622244,0.1988779676736793,0.0,1.725641115512481,tolerant
Myxococcota sp.,35.08327544482724,21.98868528656918,42.0110144422972,7.1535813345353505,5.692241648340125,8.94935833418396,0.0,0.8510887780592721,0.0,not tolerant
Bacteroidota sp.,18.34215276770144,7.128089408750281,23.273787925439287,7.680150455926334,5.659534584123988,9.13612780446005,0.0,0.0,0.0,not tolerant
Bacteroidota sp. JADKFV01 sp016717325,14.124677324670785,0.215363750034129,17.60065061934095,6.494893102232161,4.753648888984966,8.195267978728722,0.0,0.0,0.0,not tolerant
Bacteroidota sp. PHOS-HE28 sp016718655,22.189402895478715,4.09997020118176,29.458613863259227,6.396546749212633,4.891622329749378,8.262245860652074,2.529347735706663,0.917466655982516,5.504142707646402,tolerant
Electryoneota sp.,23.792151598642995,6.705571714460447,29.10701447267056,6.964307455443114,5.530391090641638,9.152378737342453,1.6045153153260574,0.07461469298056,2.1777606678241614,not tolerant
Eisenbacteria sp.,38.536460742449705,22.71063908541724,45.44460687253246,6.914153531685971,5.456090530062994,9.09293149823623,1.329448162985596,0.7072132560544169,3.780454854090655,not tolerant
Planctomycetota sp. JABWBC01 sp013360695,28.606246666402033,16.191025711316076,35.942154250684595,6.977361659414602,5.023264994202522,9.21189876016107,2.5893685089008445,0.7596592791746095,6.433637413206178,not tolerant
Acidobacteriota sp.,30.69908227011243,15.457092671641885,38.95010393550553,7.394471587919105,5.949948048483432,9.37905750730638,0.5797505617615029,0.2268941518132308,2.0399496572600997,tolerant
Bacteroidota sp. OLB11 sp016712665,24.279359226699896,10.907220671880893,28.657863552211214,6.513979716701381,4.58312626868424,8.274983613350203,0.0,0.0,0.0936820184290923,tolerant
Bacteroidota sp.,21.33659176514885,8.06883780241505,26.352406649711057,7.040467965960508,5.647799598828773,8.66298862271285,0.0,0.4535800728358934,0.0,not tolerant
Bacteroidota sp.,28.14618015238688,12.023486462787234,37.23751674195045,6.5441434343092055,5.142671880303559,8.483427431109002,0.0,0.0,0.3488188353407402,tolerant
Bacteroidota sp. JAHEYG01 sp016709575,21.04017806591216,8.595462453096657,27.719813392363484,6.284412331622096,5.047541300531385,7.805171723381425,0.0,0.0,0.0,tolerant
Patescibacteria sp.,21.6786088810936,5.060805309816722,27.928254415216216,6.3578457506395605,5.33721076722765,7.988136814177063,2.7689302242151284,1.5195897320026797,7.436087586945951,tolerant
Myxococcota sp. JADJMO01 sp016709545,34.138958049154354,23.02771445754446,40.97564808309741,6.140141053418163,4.71262999021674,7.969300940780952,0.0,0.9697873060942128,0.0,not tolerant
Myxococcota sp.,26.112274674209523,12.297358148270284,33.896166957193586,7.652251249421667,5.840813129714504,9.850075057001714,2.839254841402275,2.0211797317092897,6.897351960621587,not tolerant
Bacteroidota sp.,31.36976897977379,15.07161727149366,39.48564862788434,7.212427065572862,5.4166136696491805,9.2755631130927,1.3089072380759,0.6857949403436581,4.956546365279514,not tolerant
Bacteroidota sp.,26.616615448142056,13.2125390803012,33.190481686412234,6.469738307088864,5.252837715743146,7.961505749524714,0.0,0.0,0.0,tolerant
Verrucomicrobiota sp. JADLHS01 sp020848635,29.76734410016739,15.145346189212148,37.62191434754027,7.102176168039175,5.305051233317117,9.284172346071,0.0,0.0,2.98617865388284,tolerant
Patescibacteria sp.,28.580974496544012,21.959280444901214,37.5889835626196,6.3306916729287,4.998210789140172,8.024295529611294,1.4621679659522735,0.3588148451178392,3.7087898186389623,tolerant
Verrucomicrobiota sp.,33.386636035751025,14.848390942390717,40.35822058759754,6.488714476058279,4.751941480672188,8.709200113319481,0.206054124327462,0.0649069687101451,0.6870328045595286,not tolerant
Hydrogenedentota sp.,35.9515229639962,22.40810528101807,42.61306506839699,7.17820056252132,5.263822323810932,9.077775670713404,2.5368783193301834,0.8973808885005824,2.69253447577783,not tolerant
Bacteroidota sp. JADKIH01 sp016711505,14.00148096990088,0.0,19.3795663354887,6.784188831075636,5.2798930367762225,8.797678362100914,0.0,0.0,0.0,not tolerant
Pseudomonadota sp.,25.421113891229176,11.728856997685371,32.394267468701486,7.0409776266695765,5.016959967540888,9.23053933596832,0.8377197615974663,0.0,2.1477980052083803,tolerant
Bacteroidota sp.,26.807703050212726,13.039007673012764,34.286780268228746,7.001764004462786,5.567398315273376,9.070088839169422,0.0,0.0,0.8592590942327583,tolerant
Planctomycetota sp.,16.465427966329468,1.2288094684237834,23.078264434485988,7.133080175063714,5.192552366305351,9.134001566072715,0.0,0.0,3.3538115071653234,not tolerant
Myxococcota sp.,26.667846778777193,16.993630073429877,32.63573851406705,7.2448011194513215,5.462948540429929,9.186081221367123,0.2138875067620729,0.797127548294658,1.5129683092243518,not tolerant
Bdellovibrionota sp.,26.83739983834061,9.39346487605564,33.62857324285617,6.317195226278796,4.148605867370567,8.028970119203061,0.0,0.0,0.0,tolerant
Planctomycetota sp. PNC22 sp016709445,30.036449467388596,13.5768112248926,37.47693991836811,6.627751661482032,5.056094325639465,8.833836888903889,2.900269068289301,1.5855644678655954,7.060882479396744,tolerant
Nitrospirota sp. NitrospiraA sp900170025,32.64056956626453,18.716104153203275,39.78002194923897,7.09144335829993,5.520878065012083,8.462129671113603,2.5590455470975804,1.525137186216749,4.023097867443655,not tolerant
Pseudomonadota sp. Giesbergeria sp023150295,27.90604748309656,10.251084383435929,38.62773610925912,7.084812543662471,5.12438376098231,9.247592277927229,0.7729580828283265,0.0,4.019834563719318,tolerant
Pseudomonadota sp.,34.09411870401886,16.65862673408868,42.86592029490337,6.685173308255762,5.097769399820506,8.435983608544861,0.0,0.1259648921730749,1.7129333214079665,tolerant
Bacteroidota sp. Vicinibacter affinis,29.312076854319585,12.478818169214543,35.355324509206724,6.476937570332717,5.041025732758229,8.198848252518559,0.0,0.0,0.0,tolerant
Bacteroidota sp. UBA4417 sp016707785,22.655251832015537,8.16080085520908,28.580366296002467,7.277332644526248,5.732122964990564,9.09417362141878,0.0,0.0,0.0,not tolerant
Gemmatimonadota sp. SCN-70-22 sp016719105,29.297838534792525,13.96766437253472,38.41269213960492,7.535720277319439,5.731367251723265,9.735774645213615,0.949401840315848,0.2831529291531132,4.567416392936234,tolerant
Bacteroidota sp. JADKJP01 sp016720655,19.85703781045186,6.401201073950066,24.68028046210258,6.563968194629705,5.095227164940782,8.3701259561879,0.0,0.0,0.0,tolerant
Bacteroidota sp. JADJVK01 sp016710625,21.72934379410807,9.693319965914476,26.92915631658815,6.678338687424188,5.2346156386312686,7.873726498190299,0.0,0.0,0.0,not tolerant
Myxococcota sp.,39.77454702580626,29.754757590345264,44.40254727855917,6.67598676309416,5.054234820352943,8.903760879671315,1.8951750723118896,0.958360665034335,0.8765806471822888,not tolerant
Spirochaetota sp. UBA2033 sp016708435,20.803538890142995,6.646643399815662,28.540471785994633,7.430830393792773,5.589377341459873,8.782170609066917,0.0,0.0,0.138339663616259,not tolerant
Bacteroidota sp. Ferruginibacter sp016721725,24.879638294000618,9.06037210104181,32.62997098914959,6.628911718098288,5.185627577458678,8.680214890335556,0.0,0.0,0.0,tolerant
Actinomycetota sp. Arachnia sp016714275,34.0564347771566,21.03737366870484,42.43202520005197,7.481993287876455,5.749834551223266,9.671005167853966,0.7721244189994816,0.491434073933684,3.216196315175164,tolerant
Myxococcota sp.,37.22295019978779,29.8445520056707,43.90248409153058,7.507174775553894,5.568146824272116,9.611434801396964,0.4318616821520828,0.0,0.5707828337578142,not tolerant
Gemmatimonadota sp.,24.857289289011312,11.410359034807133,31.96634304271441,7.9550586704352915,5.828969164257908,10.11254448022272,1.045673920231054,0.3250223261600216,3.531029776853096,not tolerant
Bacteroidota sp.,25.26238482638857,11.179660005186014,33.36066135047183,7.083034989537675,5.264326778753178,9.3820035077215,0.0,0.0,0.0,not tolerant
Patescibacteria sp. GCA-016699365 sp016699365,40.60616671464672,25.396993555165626,47.05467985366161,7.182912578428167,5.4792828181401685,8.577378839899103,1.545812149139545,1.187688026111426,7.134529406312824,tolerant
Myxococcota sp. JAEUJP01 sp016714225,25.987386320950932,10.498693351961162,33.94587687436868,6.721443765050444,5.202897694750911,8.632055517420438,0.0,0.8993545012132382,0.0344246579644487,not tolerant
Patescibacteria sp. GCA-016699975 sp016699385,23.83567416387726,8.091499842312407,30.198812577282148,7.027044950889792,5.145683598788792,9.280095351730669,0.0,0.0,1.7982731452206997,tolerant
Patescibacteria sp.,30.876882367862596,19.880651668846916,40.93692629234081,7.929150558662002,5.870025305988546,10.01454397776094,3.953620740462135,0.3916746405182045,7.998811545778127,tolerant
Bacteroidota sp. OLB9 sp016722285,21.313841052103008,5.104517393927074,28.240925286717474,6.643589718547205,5.184387804066805,7.971910940097212,0.0,0.0,0.0,not tolerant
Patescibacteria sp.,13.78525181900392,7.1122159073797455,18.96132408266315,6.782738608325924,5.812965062862305,8.41589382877451,0.0,0.0,0.0,not tolerant
Patescibacteria sp. SSEF01 sp016699425,36.844243766929715,22.62806391316881,44.314620767860305,7.3115119009467,5.450113656582732,9.428610995800677,0.1554370089406669,0.0336259147920918,3.54348224856591,tolerant
UBA10199 sp. GCA-016699445 sp016699445,31.956087857060268,18.741617278302563,37.27322474254338,6.824384245114955,5.240111476328352,8.137777900561112,0.2297461320882998,0.2612112408568416,1.8166980212043289,tolerant
Patescibacteria sp. EsbW-18 sp016699465,30.600460749314593,18.13506343720623,38.693862670245245,7.430502875956301,5.8164203766355485,9.15548095605579,0.4003649492788255,1.1320516089182202,5.125806193070172,tolerant
Acidobacteriota sp.,19.480587622270335,6.05450824736363,27.114552404107215,6.887168605525792,5.513327083266515,8.6387541252579,1.3583652670098123,1.1293632761570085,1.1745576458225369,not tolerant
Bdellovibrionota sp. JADJVA01 sp016714165,24.385519948304907,6.161175029719665,30.537081858885465,6.897439472343544,5.424138171375432,8.213231056143659,0.0,0.0,2.154290237021395,tolerant
Eisenbacteria sp.,31.937226727441885,16.07734022099769,40.39079725208103,7.457439494996519,5.56249000696527,9.52975949880109,1.3927722790721,0.0,5.147636312396832,tolerant
Planctomycetota sp. JADZDL01 sp020851075,25.57207241998871,9.98248407475003,31.957251837957216,7.180860468946084,5.34178958412651,9.06354121394752,0.0,0.0,3.3092105237623564,tolerant
Patescibacteria sp.,32.99991376284289,19.590974471616796,39.10510149368458,6.82974777587351,5.6775621912578105,7.989474910218142,1.1621424474664148,1.1662373737811924,3.978096809651067,not tolerant
Patescibacteria sp.,35.678990336730905,28.799900955792612,41.97585380615243,5.558417142911306,4.252507419608026,6.8748283403487696,0.0,0.0,1.978752822583175,not tolerant
Armatimonadota sp.,26.24655731846324,7.824782791403626,31.050605876882553,6.76232469276739,5.500053154457547,8.625516767814094,0.0,0.0,2.29993437547435,tolerant
Bacteroidota sp. JADJNW01 sp016714085,35.61579053708907,20.084887877530775,43.43192405818614,7.59506878296548,5.941693898755684,9.587275563903676,0.6184967990795238,0.0,3.238095494077653,tolerant
Bacteroidota sp. UTCHB3 sp016714125,23.282887358255618,4.350283251480917,30.603490543932693,7.171482498782417,5.779799583380957,9.166014688729526,0.0,0.0,0.7271200305586483,tolerant
Patescibacteria sp.,40.57997788419728,31.969084590008585,49.63652075762274,6.838287315237827,5.188098873133038,8.64620276841871,3.5916691737616366,1.4697234918507665,5.387363973960228,not tolerant
Planctomycetota sp.,24.16497901797534,7.868780435679167,29.57582214301824,6.799646478200333,5.277221198929215,8.937969710050547,1.210894335267131,0.0,5.178267376917777,tolerant
Patescibacteria sp. GCA-016699515 sp016699515,42.549607342368695,24.91461479889597,50.07253127342746,6.871945948999928,5.320002771361562,8.40503527634062,3.575121625311832,1.5850245765473283,7.698189565260186,tolerant
Bacteroidota sp. PHOS-HE28 sp016699575,25.765278370070476,7.640899274955517,33.507879092712955,6.09494085485581,4.65007104584198,8.605282718829638,0.7164339437617979,0.0,4.1129981677931,tolerant
Bacteroidota sp.,23.677396906511156,15.4913327877101,30.37869004678029,7.073985826557592,5.43763098951186,8.712965593548567,0.0,0.0,0.0,tolerant
Patescibacteria sp.,31.674710674999893,23.35630357888683,42.77509436119286,6.885075438535982,5.17978210291561,8.421622147926554,3.518751406366982,1.2505143574317417,7.572832487823959,tolerant
Planctomycetota sp. JADJNY01 sp016714045,28.955158235131883,13.21479445481635,36.41185900539343,6.964515627061205,5.3372325583865,9.162073989028478,1.6065481704943028,1.173737438911707,3.729825468289676,tolerant
Patescibacteria sp.,41.50259716243903,28.003084448115334,49.11651724607064,7.630073244611318,5.818685661413364,9.26818276607322,1.2595074784186804,1.5935711866090212,3.0332308128951873,tolerant
Gemmatimonadota sp. PNKF01 sp016714015,26.400295253774676,10.175382216802708,34.68271289245887,7.783135734171417,6.0981645152859745,10.013913266542492,0.6621220539822787,0.0,3.0230195559335717,tolerant
Patescibacteria sp.,29.10596460095669,17.30737247229101,39.97638291403196,6.017757647599154,4.130508988512356,7.542030212206935,2.1324295645877047,0.0,4.878998102576026,tolerant
Bacteroidota sp. JADJOA01 sp016714005,18.744813417947395,4.543936104441379,24.500230832557577,6.3509316960155955,5.068414226554209,8.319204540786744,0.0,0.0,0.0,tolerant
Pseudomonadota sp. Accumulibacter meliphilus,30.80737968995853,13.497950322517086,38.961463558888774,7.019943295476552,5.30592864237196,8.94998403543659,0.2342861062621537,0.0,2.419499952669656,tolerant
Patescibacteria sp.,43.121714471966506,27.65246079422009,51.22946088865972,7.250479646804036,5.922509512310552,9.555317147146456,2.6405330424370206,1.681248895891556,2.0096303224169363,not tolerant
Patescibacteria sp.,31.82171176274245,22.132010393877472,41.01974041492086,7.489514303771515,5.367079938647683,9.53758316313606,1.99595439393658,0.8079016475874011,5.511497980603632,tolerant
Bacteroidota sp. Leadbetterella sp016722655,24.6032570407843,6.5757537123224346,31.789521309630864,6.316628713657211,4.871691954816718,7.882325085678228,0.0,0.0,2.598687167982658,tolerant
Planctomycetota sp.,24.789824697400356,9.370589808793817,32.77236751861771,6.976719610846499,5.6126559054643606,8.670057029718857,1.0148825397880348,0.0198976616818737,4.921239474462131,tolerant
Planctomycetota sp.,33.73649090404136,20.32639448797823,39.36155113300907,7.1843497688388025,5.363053856026082,9.267478065370693,3.4255098659865526,1.912821050592198,5.743297481840695,not tolerant
Bacteroidota sp. Ferruginibacter sp016713965,25.633587012214015,11.770601524346024,33.52164203414271,6.811068307406395,5.341891890721339,8.282917860910475,0.0,0.0,0.0,tolerant
Bacteroidota sp. M3007 sp016713985,32.71284006343661,17.290042750403522,41.10285645909321,6.968669770537871,5.443622140550377,9.286584753828173,0.0,0.0,0.0,tolerant
Actinomycetota sp. JADKAV01 sp937952095,35.11525543268945,24.15244909025005,43.71602896548135,7.597289039235759,5.425643828009485,10.20558349543962,1.6746424229299324,0.7713208098182964,3.989961923767792,tolerant
Verrucomicrobiota sp.,25.825907798941444,12.2306103874667,33.04141255686944,7.0539721812986205,5.230709143774527,8.99249064373579,0.9119296632494938,0.0,2.822633969635712,tolerant
Chloroflexota sp.,35.70887289897189,23.76002350569302,44.44661189864491,8.117469224133007,5.619881600467093,10.65350233926856,0.0,0.0,0.0,tolerant
